EAN Code,Style Code,Style Name,Colour code,Colour Description,Eye size,Bridge Size,is Polarized,Photochromic,Lens Code,Lens Description,Lens Base Desc,Informative Note of the Lens,Temple Length,Product Category Descr,RX able INT,Type of User Description,Main Material Descrip,Temple Material Desc#,Eye Shape descr, Weight,Hinge type descr,Brand Code,Brand Code Descr,Collection Code,Collection code Descr,Prod#Type Descr#,Item Start Date,MO/CO,Main Case,Currency Code, Wholesale Price ,Retail Price
0716736843858,206244,ARIELLA/G/S,AU2,RED GOLD,58,15,No,No,JP,GREEN PINK,BASE 4 SPHERICAL,2,140,SOL,,WOMAN,STAINLESS STEEL,STAINLESS STEEL,BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  82,50 ",180
0716736843865,206244,ARIELLA/G/S,J5G,GOLD,58,15,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,,WOMAN,STAINLESS STEEL,STAINLESS STEEL,BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  82,50 ",180
0716736843872,206244,ARIELLA/G/S,LKS,GOLD BLUE,58,15,No,No,98,BROWN TEAL,BASE 4 SPHERICAL,2,140,SOL,,WOMAN,STAINLESS STEEL,STAINLESS STEEL,BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  82,50 ",180
0716736843117,107430,CELESTINE,086,HAVANA,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843124,107430,CELESTINE,086,HAVANA,55,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843131,107430,CELESTINE,1ED,GREEN,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843148,107430,CELESTINE,1ED,GREEN,55,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843155,107430,CELESTINE,BR0,BLUE PINK,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843162,107430,CELESTINE,BR0,BLUE PINK,55,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843179,107430,CELESTINE,HKZ,VIOLET HAVANA,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843186,107430,CELESTINE,HKZ,VIOLET HAVANA,55,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843216,107432,EVERLEIGH,807,BLACK,52,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  57,50 ",155
0716736843193,107432,EVERLEIGH,10A,BEIGE,52,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  57,50 ",155
0716736843209,107432,EVERLEIGH,3U5,GREY GREEN,52,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  57,50 ",155
0716736843223,107432,EVERLEIGH,BR0,BLUE PINK,52,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  57,50 ",155
0716736845296,206243,HARLOW/G/S,086,HAVANA,55,20,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  77,50 ",170
0716736845302,206243,HARLOW/G/S,807,BLACK,55,20,No,No,FF,GREY FUCHSIA,BASE 4 SPHERICAL,2,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  77,50 ",170
0716736845319,206243,HARLOW/G/S,B3V,VIOLET,55,20,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  77,50 ",170
0716736845326,206243,HARLOW/G/S,PJP,BLUE,55,20,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  77,50 ",170
0716736845333,206243,HARLOW/G/S,SX7,LIGHT HAVANA,55,20,Sí,No,LA,BROWN SHADED POLARIZED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  91,00 ",200
0716736842844,104801,JOLIET,BR0,BLUE PINK,49,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,SQUARE,"  0,0240 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,CO,803838,EUR,"  58,00 ",155
0716736842851,104801,JOLIET,BR0,BLUE PINK,51,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,SQUARE,"  0,0240 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,CO,803838,EUR,"  58,00 ",155
0716736842868,104801,JOLIET,RNB,BLUE GREEN,49,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,SQUARE,"  0,0240 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,CO,803838,EUR,"  58,00 ",155
0716736842875,104801,JOLIET,RNB,BLUE GREEN,51,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,SQUARE,"  0,0240 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,CO,803838,EUR,"  58,00 ",155
0716736843612,206240,JUNI/G/S,086,HAVANA,55,18,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  70,50 ",155
0716736843629,206240,JUNI/G/S,B3V,VIOLET,55,18,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  70,50 ",155
0716736843636,206240,JUNI/G/S,ZI9,TEAL,55,18,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  70,50 ",155
0716736843643,206241,JUNI/G/S PEARL,807,BLACK,55,18,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  82,50 ",180
0716736843650,206241,JUNI/G/S PEARL,VK6,WHITE,55,18,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  82,50 ",180
0716736843230,107433,LAYLANI,086,HAVANA,51,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  57,50 ",155
0716736843247,107433,LAYLANI,3ZJ,PINK BLUE,51,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  57,50 ",155
0716736843254,107433,LAYLANI,RNB,BLUE GREEN,51,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  57,50 ",155
0716736843261,107433,LAYLANI,V06,VIOLET BLUE,51,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  57,50 ",155
0716736843278,107434,LUCINDA,807,BLACK,52,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843285,107434,LUCINDA,IWB,GREEN PINK,52,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843292,107434,LUCINDA,KB7,GREY,52,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736843308,107434,LUCINDA,PJP,BLUE,52,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  63,00 ",170
0716736842837,102904,MACI,JBW,BLUE HAVANA,52,18,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0280 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,CO,803838,EUR,"  62,00 ",165
0716736843803,206242,MARIGOLD/S,086,HAVANA,51,20,Sí,No,LA,BROWN SHADED POLARIZED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  93,50 ",205
0716736843827,206242,MARIGOLD/S,807,BLACK,51,20,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  80,00 ",175
0716736843810,206242,MARIGOLD/S,2TB,BLACK PINK HAVANA,51,20,Sí,No,WJ,GREY SHADED POLARIZED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  93,50 ",205
0716736843834,206242,MARIGOLD/S,SZJ,IVORY,51,20,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  80,00 ",175
0716736843841,206242,MARIGOLD/S,XGW,GREEN HAVANA,51,20,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  80,00 ",175
0716736843766,206239,NAOMI/S,086,HAVANA,52,24,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  70,50 ",155
0716736843773,206239,NAOMI/S,733,PEACH,52,24,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  70,50 ",155
0716736843780,206239,NAOMI/S,807,BLACK,52,24,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  70,50 ",155
0716736843797,206239,NAOMI/S,PJP,BLUE,52,24,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,MO,887047,EUR,"  70,50 ",155
0716736843599,206098,PAISLEIGH/S,GF5,BLUE PATTERN BLUE,55,19,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,METAL,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,CO,887047,EUR,"  77,50 ",170
0716736843605,206098,PAISLEIGH/S,OBL,PATTERN PINK,55,19,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,METAL,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-04,CO,887047,EUR,"  77,50 ",170
0716736843315,107431,SERENITY/G,010,PALLADIUM,53,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  67,00 ",180
0716736843322,107431,SERENITY/G,AU2,RED GOLD,53,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  67,00 ",180
0716736843339,107431,SERENITY/G,PJP,BLUE,53,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-04,MO,887046,EUR,"  67,00 ",180
0716736805535,206113,ADDILYNN/F/S,807,BLACK,57,17,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,145,SOL,X,WOMAN,ACETATE,ACETATE,BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  82,00 ",180
0716736805528,206113,ADDILYNN/F/S,35J,PINK,57,17,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,145,SOL,X,WOMAN,ACETATE,ACETATE,BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  82,00 ",180
0716736805542,206113,ADDILYNN/F/S,W4A,BLACK SHADED HAVANA,57,17,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,145,SOL,X,WOMAN,ACETATE,ACETATE,BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  82,00 ",180
0716736803586,107304,ADDISYN,807,BLACK,49,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803593,107304,ADDISYN,807,BLACK,51,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803562,107304,ADDISYN,09Q,BROWN,49,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803579,107304,ADDISYN,09Q,BROWN,51,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803623,107304,ADDISYN,PJP,BLUE,49,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803630,107304,ADDISYN,PJP,BLUE,51,17,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,STAINLESS STEEL,STAINLESS STEEL,CAT EYE / BUTTERFLY,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736805085,206090,AMELIE/G/S,086,HAVANA,54,17,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ECO ACETATE,ECO ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  70,50 ",155
0716736805108,206090,AMELIE/G/S,807,BLACK,54,17,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ECO ACETATE,ECO ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  70,50 ",155
0716736805092,206090,AMELIE/G/S,35J,PINK,54,17,No,No,JP,GREEN PINK,BASE 4 SPHERICAL,2,140,SOL,X,WOMAN,ECO ACETATE,ECO ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  70,50 ",155
0716736805115,206090,AMELIE/G/S,PJP,BLUE,54,17,No,No,GB,GREY AZURE,BASE 4 SPHERICAL,2,140,SOL,X,WOMAN,ECO ACETATE,ECO ACETATE,CAT EYE / BUTTERFLY,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  70,50 ",155
0716736803241,107300,ANAYA,10A,BEIGE,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,GEOMETRIC / OCTAGONAL,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  57,50 ",155
0716736803258,107300,ANAYA,1ED,GREEN,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,GEOMETRIC / OCTAGONAL,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  57,50 ",155
0716736803272,107300,ANAYA,KB7,GREY,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,ACETATE,GEOMETRIC / OCTAGONAL,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  57,50 ",155
0716736803647,107305,BELEN,807,BLACK,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803654,107305,BELEN,807,BLACK,55,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803661,107305,BELEN,IPR,HAVANA BLUE,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803678,107305,BELEN,IPR,HAVANA BLUE,55,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803685,107305,BELEN,XGW,GREEN HAVANA,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803692,107305,BELEN,XGW,GREEN HAVANA,55,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803708,107305,BELEN,YAP,HAVANA TEAL,53,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736803715,107305,BELEN,YAP,HAVANA TEAL,55,16,No,No,,,BASE 4 SPHERICAL,,140,VISTA,X,WOMAN,ACETATE,METAL,RECTANGULAR,"  0,0300 ",OTHER FLEX,KS,KATE SPADE,KSP,KATE SPADE,OPTICAL FRAMES,2023-01,MO,887046,EUR,"  67,00 ",180
0716736805047,206089,BELLAMY/S,086,HAVANA,52,23,No,No,HA,BROWN SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  70,50 ",155
0716736805061,206089,BELLAMY/S,807,BLACK,52,23,No,No,9O,DARK GREY SHADED,BASE 4 SPHERICAL,3,140,SOL,X,WOMAN,ACETATE,ACETATE,SQUARE,"  0,0500 ",NO FLEX,KS,KATE SPADE,KSP,KATE SPADE,SUNGLASSES FRAMES,2023-01,MO,887047,EUR,"  70,50 ",155
